"id","homicide","terrorist_attack","threats","Enforced_disappearance","torture","sexual_violence","recruitment","detention","kidnapping","pillage","extortion","attack_against_civilians_population","dispossession_land","forced_displacement","armed_group"
26252,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
26255,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
26256,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
26287,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
26288,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
26289,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"Other armed groups"
26305,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
26314,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
26321,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Other armed groups"
26322,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
26323,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
26333,0,0,1,0,1,1,0,0,0,0,1,0,0,0,"Guerrilla groups"
26334,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
26335,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
26336,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
26337,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
26338,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"Guerrilla groups"
26339,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
26340,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
26341,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
26346,0,0,1,0,1,0,0,0,0,0,1,0,0,0,"Guerrilla groups"
26347,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"Guerrilla groups"
26348,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
26349,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
26350,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
26351,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
26355,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
26358,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
26359,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
26360,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
26365,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
26366,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"Other armed groups"
26376,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"Guerrilla groups"
26379,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Guerrilla groups"
26380,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Guerrilla groups"
26381,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Guerrilla groups"
26382,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Guerrilla groups"
26383,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Guerrilla groups"
26384,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Other armed groups"
26385,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Other armed groups"
26388,0,0,1,0,0,0,0,0,0,0,1,0,1,1,"Guerrilla groups"
26389,0,0,1,0,0,0,0,0,0,0,1,0,1,1,"Guerrilla groups"
26390,0,0,1,0,0,0,0,0,0,0,1,0,1,1,"Guerrilla groups"
26394,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Other armed groups"
26397,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
26399,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
26400,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
26403,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Guerrilla groups"
26404,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Guerrilla groups"
26405,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Guerrilla groups"
26406,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Guerrilla groups"
26407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Guerrilla groups"
26408,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Guerrilla groups"
26409,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Guerrilla groups"
26418,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Other armed groups"
26421,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"Other armed groups"
26423,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Guerrilla groups"
26426,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Paramilitary groups"
26427,0,1,0,0,0,1,0,0,0,0,0,0,0,1,"Guerrilla groups"
26428,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
26438,0,0,1,0,1,0,0,0,0,0,0,0,1,0,"Paramilitary groups"
26445,0,0,1,0,0,1,0,0,0,0,0,1,0,1,"Paramilitary groups"
26446,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
26447,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
26448,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Guerrilla groups"
26449,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
26450,0,0,1,0,1,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
26451,0,0,1,0,1,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
26453,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
26460,0,0,1,0,1,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
26461,0,0,1,0,1,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
26464,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
26465,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
26466,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Other armed groups"
26467,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
26468,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
26469,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
26470,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
26472,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Other armed groups"
26473,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Other armed groups"
26474,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Other armed groups"
26475,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Other armed groups"
26476,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Other armed groups"
26477,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Other armed groups"
26478,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Other armed groups"
26479,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Other armed groups"
26480,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
26481,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
26482,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
26484,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"Paramilitary groups"
26485,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"Paramilitary groups"
26486,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
26487,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
26488,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
26489,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Other armed groups"
26490,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Other armed groups"
26491,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Other armed groups"
26492,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Other armed groups"
26493,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Other armed groups"
26494,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Other armed groups"
26495,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Other armed groups"
26496,0,0,1,0,1,0,0,0,0,0,0,0,0,1,"Other armed groups"
26497,0,0,1,0,1,0,0,0,0,0,0,0,0,1,"Other armed groups"
26498,0,0,1,0,1,0,0,0,0,0,0,0,0,1,"Other armed groups"
26499,0,0,1,0,1,0,0,0,0,0,0,0,0,1,"Other armed groups"
26501,0,0,1,0,1,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
26502,0,0,1,0,1,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
26503,0,0,1,0,1,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
26504,0,0,1,0,1,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
26505,0,0,1,0,1,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
26507,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
26508,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
26509,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
26510,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
26511,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
26512,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
26513,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"Guerrilla groups"
26514,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
26516,0,0,1,0,1,1,0,0,0,0,0,0,0,1,"Guerrilla groups"
26517,0,0,1,0,1,0,0,0,0,1,1,0,0,0,"Paramilitary groups"
26518,0,0,1,0,1,0,0,0,0,1,1,0,0,0,"Paramilitary groups"
26519,0,0,1,0,1,0,0,0,0,1,1,0,0,0,"Paramilitary groups"
26520,0,0,1,0,1,0,0,0,0,1,1,0,0,0,"Paramilitary groups"
26521,0,0,1,0,1,0,0,0,0,1,1,0,0,0,"Paramilitary groups"
26537,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
26538,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
26539,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
26544,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
26546,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
26548,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
26549,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
26553,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
26567,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
26574,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
26575,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
26583,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"Guerrilla groups"
26588,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
26589,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
26592,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
26594,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"Other armed groups"
26595,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
26599,1,0,0,0,1,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
26600,1,0,0,0,1,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
26610,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Guerrilla groups"
26611,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Guerrilla groups"
26614,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
26615,0,0,1,0,0,0,0,0,0,1,0,1,0,1,"Guerrilla groups"
26616,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
26626,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Other armed groups"
26627,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Other armed groups"
26646,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"Other armed groups"
26659,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
26660,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
26661,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
26662,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
26663,0,0,1,0,1,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
26678,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Other armed groups"
26685,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
26687,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
26691,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
26694,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
26695,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
26696,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
26697,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
26698,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
26699,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
26719,0,0,1,0,1,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
26720,0,0,1,0,1,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
26724,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
26741,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Guerrilla groups"
26743,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
26744,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
26745,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
26747,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Other armed groups"
26748,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Guerrilla groups"
26767,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
26768,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
26769,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
26770,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
26785,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Paramilitary groups"
26787,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
26798,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
26823,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Guerrilla groups"
26825,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"Other armed groups"
26851,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
26858,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
26859,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
26860,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
26861,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
26874,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
26880,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Guerrilla groups"
26909,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
26917,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Other armed groups"
26922,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Other armed groups"
26923,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Other armed groups"
26924,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"Paramilitary groups"
26929,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
26930,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
26931,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
26935,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Guerrilla groups"
26936,0,1,0,0,0,0,0,0,0,0,0,1,0,1,"Paramilitary groups"
26937,0,1,0,0,0,0,0,0,0,0,0,1,0,1,"Paramilitary groups"
26938,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Other armed groups"
26943,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
26946,0,0,1,0,0,0,0,0,0,0,0,1,1,1,"Paramilitary groups"
26948,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Paramilitary groups"
26950,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
26951,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
26952,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
26954,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Paramilitary groups"
26960,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
26961,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
26962,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Guerrilla groups"
26963,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
26966,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
26986,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"Other armed groups"
26998,0,1,0,0,0,1,0,0,0,0,0,0,0,1,"Guerrilla groups"
26999,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"Paramilitary groups"
27006,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
27008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
27009,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
27010,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
27012,1,0,0,0,1,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
27014,0,0,0,0,1,1,0,0,1,0,0,0,0,0,"Paramilitary groups"
27017,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
27032,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
27033,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
27048,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
27051,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Paramilitary groups"
27053,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
27054,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
27055,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
27061,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
27065,0,0,1,0,1,0,0,0,0,1,0,0,1,1,"Guerrilla groups"
27077,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
27079,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
27086,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Other armed groups"
27099,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
27103,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
27104,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
27105,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
27115,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Guerrilla groups"
27117,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
27135,0,0,1,0,1,0,0,0,0,0,1,0,0,1,"Guerrilla groups"
27136,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Paramilitary groups"
27138,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
27139,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
27140,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
27141,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
27142,0,0,0,0,1,1,0,0,0,0,0,0,0,1,"Guerrilla groups"
27143,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
27146,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"Paramilitary groups"
27147,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"Paramilitary groups"
27161,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
27162,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
27172,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Guerrilla groups"
27179,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
27181,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
27185,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
27196,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
27201,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
27206,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
27207,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
27212,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Guerrilla groups"
27220,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
27221,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
27225,0,0,1,0,1,1,0,1,0,0,0,0,0,0,"Other armed groups"
27231,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"Guerrilla groups"
27233,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
27234,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
27235,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
27236,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
27241,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"Other armed groups"
27257,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
27265,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
27267,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
27274,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
27320,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"Guerrilla groups"
27326,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"Guerrilla groups"
27342,0,1,0,0,1,1,0,0,0,0,0,0,0,0,"Guerrilla groups"
27354,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"Guerrilla groups"
27355,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"Guerrilla groups"
27356,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"Guerrilla groups"
27360,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
27361,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
27363,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
27368,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
27385,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Guerrilla groups"
27387,0,0,1,0,0,0,0,1,0,0,0,0,0,1,"Other armed groups"
27388,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Other armed groups"
27389,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
27390,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
27413,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
27434,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
27442,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
27443,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
27466,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
27467,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
27476,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"Paramilitary groups"
27477,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"Paramilitary groups"
27485,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
27491,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
27492,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
27493,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
27507,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Guerrilla groups"
27511,0,1,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
27512,0,1,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
27532,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Paramilitary groups"
27533,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Paramilitary groups"
27534,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Paramilitary groups"
27535,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Paramilitary groups"
27541,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Other armed groups"
27547,0,0,1,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
27548,0,0,1,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
27549,0,0,1,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
27550,0,0,1,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
27551,0,0,1,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
27552,0,0,1,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
27560,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
27561,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
27572,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Other armed groups"
27575,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Paramilitary groups"
27586,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"Other armed groups"
27594,0,0,0,0,1,1,0,0,1,0,0,0,0,0,"Other armed groups"
27610,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"Other armed groups"
27617,0,0,1,0,1,1,0,0,1,0,0,0,0,0,"Paramilitary groups"
27618,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
27619,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
27620,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
27622,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
27624,1,0,0,1,1,1,0,0,1,0,0,0,0,0,"Paramilitary groups"
27626,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
27629,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
27632,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
27633,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
